P15-DIP-C04	-77319.746389	-17296.448195	1604.761182
P16-DIP-C01	-78627.830605	-7447.629164	1604.805411
P16-DIP-C02	-78726.606698	-6319.871773	1604.941547
P16-DIP-C03	-78976.573512	-6341.860170	1604.923987
P16-DIP-C04	-78877.853409	-7469.637577	1604.822338
P17-DIP-C01	-78941.093693	2466.263391	1605.156576
P17-DIP-C02	-78897.664232	3596.984337	1605.126560
P17-DIP-C03	-79148.469682	3606.506571	1605.109329
P17-DIP-C04	-79191.913378	2475.830687	1605.103713
P18-DIP-C01	-78009.425214	12340.151634	1605.359616
P18-DIP-C02	-77824.409609	13457.873092	1605.384066
P18-DIP-C03	-78072.067563	13498.895991	1605.431131
P18-DIP-C04	-78257.090960	12380.924157	1605.244727
P19-DIP-C01	-75847.288133	22020.663922	1605.224084
P19-DIP-C02	-75524.165533	23105.209589	1605.215672
P19-DIP-C03	-75764.750781	23176.756757	1605.154904
P19-DIP-C04	-76087.867973	22092.237296	1605.139484
P20-DIP-C01	-72489.319896	31353.318289	1605.232348
P20-DIP-C02	-72032.597078	32388.848931	1605.259109
P20-DIP-C03	-72262.313984	32490.034471	1605.269455
P20-DIP-C04	-72719.073903	31454.442444	1605.196960
P21-DIP-C01	-67988.074657	40192.182589	1604.978138
P21-DIP-C02	-67405.639582	41161.495915	1604.852995
P21-DIP-C03	-67620.819778	41290.827610	1604.823832
P21-DIP-C04	-68203.535742	40321.001003	1604.824799
P22-DIP-C01	-62415.080449	48395.853436	1605.085817
P22-DIP-C02	-61715.269729	49285.242186	1605.038018
P22-DIP-C03	-61912.533491	49440.437733	1605.002367
P22-DIP-C04	-62612.440709	48550.937257	1604.953886
P23-DIP-C01	-55857.060459	55837.204411	1605.093557
P23-DIP-C02	-55051.511167	56631.480958	1604.909140
P23-DIP-C03	-55227.751690	56810.161718	1604.987421
P23-DIP-C04	-56033.358857	56015.843274	1605.105402
P24-DIP-C01	-48418.380217	62397.591773	1605.005542
P24-DIP-C02	-47519.413108	63085.018289	1604.952428
P24-DIP-C03	-47671.929392	63284.325805	1605.092707
P24-DIP-C04	-48570.993938	62596.855313	1605.046425
P25-DIP-C01	-40216.676133	67973.792742	1605.121092
P25-DIP-C02	-39238.174051	68543.400413	1605.033297
P25-DIP-C03	-39364.435678	68760.365047	1604.996119
P25-DIP-C04	-40343.075953	68190.717099	1605.021327
P26-DIP-C01	-31379.468120	72478.950071	1605.116348
P26-DIP-C02	-30338.824283	72920.516196	1604.937778
P26-DIP-C03	-30437.010516	73151.500843	1604.960749
P26-DIP-C04	-31477.968959	72709.629129	1604.910613
P27-DIP-C01	-22048.253292	75839.797446	1605.168538
P27-DIP-C02	-20959.376148	76147.975431	1605.266118
P27-DIP-C03	-21027.766103	76389.461468	1605.268849
P27-DIP-C04	-22116.873547	76081.233201	1605.148525
P28-DIP-C01	-12369.345049	78005.342046	1605.155218
P28-DIP-C02	-11250.634247	78174.651712	1605.153683
P28-DIP-C03	-11288.127121	78422.814572	1605.024442
P28-DIP-C04	-12407.019080	78253.493824	1605.007128
P29-DIP-C01	-2495.211181	78940.529880	1605.223275
P29-DIP-C02	-1363.402557	78968.349111	1605.259281
P29-DIP-C03	-1369.609049	79219.269402	1605.169953
P29-DIP-C04	-2501.698182	79191.452848	1605.093761
P30-DIP-C01	7418.197343	78630.936859	1605.431118
P30-DIP-C02	8543.987973	78516.576530	1605.402632
P30-DIP-C03	8569.327215	78766.255244	1605.386951
P30-DIP-C04	7443.300159	78880.665055	1605.363552
P31-DIP-C01	17214.809597	77081.169638	1605.303253
P31-DIP-C02	18317.723593	76826.661890	1605.265199
P31-DIP-C03	18374.213524	77071.263923	1605.228635
P31-DIP-C04	17270.948145	77325.853584	1605.259867
P32-DIP-C01	26739.924216	74315.923358	1605.309411
P32-DIP-C02	27802.123512	73924.915058	1605.271369
P32-DIP-C03	27888.842132	74160.480076	1605.274120
P32-DIP-C04	26826.270006	74551.653611	1605.356342
P33-DIP-C01	35843.216384	70378.009106	1605.317018
P33-DIP-C02	36847.609500	69857.424265	1605.318357
P33-DIP-C03	36963.064724	70080.305002	1605.287875
P33-DIP-C04	35958.546362	70600.900844	1605.253809
P34-DIP-C01	44381.284981	65330.570259	1605.768958
P34-DIP-C02	45312.831998	64688.117896	1605.738010
P34-DIP-C03	45455.257465	64894.807406	1605.741896
P34-DIP-C04	44523.556292	65537.357137	1605.739996
P35-DIP-C01	52219.520887	59252.878715	1605.709114
P35-DIP-C02	53062.811663	58498.687771	1605.639332
P35-DIP-C03	53230.072919	58685.799897	1605.680302
P35-DIP-C04	52386.657824	59440.047092	1605.757797
P36-DIP-C01	59233.993126	52240.602828	1605.550173
P36-DIP-C02	59976.433825	51386.679807	1605.473306
P36-DIP-C03	60165.825959	51551.334254	1605.556093
P36-DIP-C04	59423.273425	52405.468379	1605.541869
P37-DIP-C01	65314.384816	44404.616516	1605.330522
P37-DIP-C02	65943.811649	43464.477290	1605.278786
P37-DIP-C03	66152.351250	43604.005405	1605.241038
P37-DIP-C04	65522.889752	44544.268397	1605.295450
P38-DIP-C01	70364.562123	35868.216405	1605.156270
P38-DIP-C02	70871.208980	34856.612234	1605.193461
P38-DIP-C03	71095.610124	34969.023596	1605.144441
P38-DIP-C04	70588.854311	35980.849463	1605.111425
P39-DIP-C01	74305.123974	26766.492378	1604.850169
P39-DIP-C02	74680.901457	25699.083091	1604.831809
P39-DIP-C03	74917.638159	25782.461656	1604.805043
P39-DIP-C04	74541.727983	26850.095106	1604.819252
P40-DIP-C01	77074.083852	17242.186828	1605.292321
P40-DIP-C02	77313.094349	16136.684498	1604.700634
P40-DIP-C03	77558.443776	16189.679100	1604.837121
P40-DIP-C04	77319.178317	17295.611716	1604.932530
P41-DIP-C01	78627.496546	7446.480128	1604.799162
P41-DIP-C02	78726.131817	6319.463112	1604.794871
P41-DIP-C03	78976.165037	6341.370669	1604.751368
P41-DIP-C04	78877.524423	7468.445946	1604.732992
P42-DIP-C01	78940.937371	-2466.989611	1604.542783
P42-DIP-C02	78897.555132	-3597.472647	1604.690652
P42-DIP-C03	79148.372986	-3607.116848	1604.693300
P42-DIP-C04	79191.019450	-2476.178580	1604.687967
P43-DIP-C01	78009.285966	-12342.050442	1604.372860
P43-DIP-C02	77824.354198	-13458.558720	1604.322241
P43-DIP-C03	78072.004922	-13499.523727	1604.346528
P43-DIP-C04	78257.039244	-12382.189928	1604.354042
P44-DIP-C01	75847.621052	-22021.042211	1604.698361
P44-DIP-C02	75524.294732	-23105.275184	1604.622964
P44-DIP-C03	75764.843133	-23176.906330	1604.600433
P44-DIP-C04	76088.257350	-22092.567133	1604.601353
P45-DIP-C01	72489.542858	-31353.625742	1604.464227
P45-DIP-C02	72032.932662	-32388.939751	1604.760975
P45-DIP-C03	72262.557855	-32490.278102	1604.615875
P45-DIP-C04	72719.314850	-31454.589096	1604.403946
P46-DIP-C01	67988.829526	-40191.974507	1604.521727
P46-DIP-C02	67405.593020	-41162.066200	1604.437427
P46-DIP-C03	67620.749195	-41291.281758	1604.444571
P46-DIP-C04	68203.702629	-40320.580236	1604.413100
P47-DIP-C01	62414.862479	-48396.169480	1604.740285
P47-DIP-C02	61715.203191	-49285.455797	1604.664069
P47-DIP-C03	61912.512413	-49440.591953	1604.801243
P47-DIP-C04	62612.234534	-48551.243061	1604.799312
P48-DIP-C01	55857.247345	-55837.648643	1604.635691
P48-DIP-C02	55051.673856	-56631.745499	1604.597474
P48-DIP-C03	55227.851419	-56810.511082	1604.602132
P48-DIP-C04	56033.612252	-56016.004859	1604.547169
P49-DIP-C01	48419.163262	-62397.054268	1604.405728
P49-DIP-C02	47518.920515	-63085.542560	1604.393038
P49-DIP-C03	47671.459338	-63284.940232	1604.562650
P49-DIP-C04	48571.735717	-62596.366566	1604.416973
P50-DIP-C01	40216.195930	-67974.091308	1604.472605
P50-DIP-C02	39238.059848	-68543.392185	1604.422531
P50-DIP-C03	39364.341948	-68760.408504	1604.289810
P50-DIP-C04	40342.644914	-68190.925398	1604.299155
P30-QUAD02-C01	7089.374913	78658.309220	1605.496913
P30-QUAD02-C02	7097.261869	78864.169736	1605.434522
P30-QUAD02-C03	7152.376916	78861.966165	1605.447801
P30-QUAD02-C04	7144.457376	78656.108012	1605.473043
P01-QUAD01-C01	35399.323425	-70482.477138	1604.108856
P01-QUAD01-C02	35491.129375	-70666.901513	1604.093748
P01-QUAD01-C03	35327.761919	-70748.509530	1604.113237
P01-QUAD01-C04	35235.722609	-70564.210079	1604.094132
P02-QUAD01-C01	26284.439672	-74363.967006	1604.271176
P02-QUAD01-C02	26352.410232	-74558.478581	1604.148782
P02-QUAD01-C03	26180.320720	-74619.118310	1604.143030
P02-QUAD01-C04	26112.355342	-74424.670488	1604.158407
P03-QUAD01-C01	16757.274987	-77071.861121	1604.143992
P03-QUAD01-C02	16801.228773	-77273.124132	1604.123701
P03-QUAD01-C03	16622.800459	-77311.639936	1604.183754
P03-QUAD01-C04	16579.057537	-77110.350030	1604.138430
P04-QUAD01-C01	6964.633003	-78563.925434	1604.262556
P04-QUAD01-C02	6982.398516	-78769.170776	1604.245230
P04-QUAD01-C03	6800.777856	-78784.910776	1604.310968
P04-QUAD01-C04	6782.595059	-78579.724123	1604.293378
P05-QUAD01-C01	-2936.484823	-78817.448462	1604.377145
P05-QUAD01-C02	-2944.196017	-79023.321390	1604.314315
P05-QUAD01-C03	-3126.838509	-79016.303989	1604.335675
P05-QUAD01-C04	-3118.949639	-78810.434860	1604.350936
P06-QUAD01-C01	-12791.396844	-77827.812784	1604.522723
P06-QUAD01-C02	-12825.325843	-78031.031046	1604.553757
P06-QUAD01-C03	-13005.218855	-78001.140828	1604.609438
P06-QUAD01-C04	-12971.347535	-77797.913310	1604.555728
P07-QUAD01-C01	-22443.281671	-75611.215590	1604.978456
P07-QUAD01-C02	-22502.620235	-75808.472218	1604.958963
P07-QUAD01-C03	-22677.249019	-75756.630619	1605.003539
P07-QUAD01-C04	-22618.675970	-75559.134612	1604.987656
P08-QUAD01-C01	-31744.826318	-72201.290657	1604.965858
P08-QUAD01-C02	-31828.257305	-72389.657571	1604.940847
P08-QUAD01-C03	-31995.114784	-72315.953648	1605.000588
P08-QUAD01-C04	-31911.913267	-72127.494227	1605.003355
P09-QUAD01-C01	-40542.919494	-67653.628101	1605.064305
P09-QUAD01-C02	-40649.023225	-67830.231267	1604.993076
P09-QUAD01-C03	-40805.369180	-67736.156792	1605.054524
P09-QUAD01-C04	-40699.332244	-67559.516743	1605.068490
P10-QUAD01-C01	-48702.463063	-62038.867045	1605.070502
P10-QUAD01-C02	-48829.858807	-62200.772727	1605.076263
P10-QUAD01-C03	-48973.151051	-62087.966913	1605.089545
P10-QUAD01-C04	-48845.778460	-61926.051870	1605.093015
P11-QUAD01-C01	-56095.354286	-55444.449037	1604.886119
P11-QUAD01-C02	-56242.009065	-55589.161739	1604.837694
P11-QUAD01-C03	-56370.077912	-55459.354681	1604.873870
P11-QUAD01-C04	-56223.574438	-55314.543294	1604.877121
P12-QUAD01-C01	-62600.871986	-47978.479808	1604.697065
P12-QUAD01-C02	-62764.700491	-48103.403116	1604.728532
P12-QUAD01-C03	-62875.531673	-47958.312492	1604.782094
P12-QUAD01-C04	-62711.700974	-47833.403705	1604.735642
P13-QUAD01-C01	-68120.765615	-39754.236211	1604.534876
P13-QUAD01-C02	-68298.874899	-39857.694793	1604.492030
P13-QUAD01-C03	-68390.683639	-39700.134543	1604.503248
P13-QUAD01-C04	-68212.744333	-39596.392523	1604.528455
P14-QUAD01-C01	-72567.071749	-30901.090148	1604.445433
P14-QUAD01-C02	-72756.511619	-30982.027831	1604.475457
P14-QUAD01-C03	-72827.725866	-30814.050850	1604.518295
P14-QUAD01-C04	-72638.184080	-30733.363796	1604.441370
P15-QUAD01-C01	-75867.661852	-21562.738562	1604.743670
P15-QUAD01-C02	-76065.929354	-21618.741569	1604.726646
P15-QUAD01-C03	-76115.578459	-21443.234621	1604.760737
P15-QUAD01-C04	-75917.361129	-21387.084224	1604.712372
P16-QUAD01-C01	-77972.159066	-11883.842195	1604.868188
P16-QUAD01-C02	-78175.775178	-11915.065243	1604.802898
P16-QUAD01-C03	-78203.019359	-11734.420754	1604.850805
P16-QUAD01-C04	-77999.967545	-11699.212363	1604.907257
P17-QUAD01-C01	-78846.231408	-2019.639527	1604.868120
P17-QUAD01-C02	-79052.178863	-2024.632025	1604.831440
P17-QUAD01-C03	-79056.772693	-1842.264234	1604.901895
P17-QUAD01-C04	-78850.840666	-1837.008659	1604.880080
P18-QUAD01-C01	-78477.627752	7878.561485	1605.042655
P18-QUAD01-C02	-78682.574724	7899.709511	1605.060496
P18-QUAD01-C03	-78663.922016	8081.247903	1605.139707
P18-QUAD01-C04	-78459.029023	8059.973681	1605.056137
P19-QUAD01-C01	-76870.837853	17653.810145	1605.155430
P19-QUAD01-C02	-77071.674590	17699.782000	1605.174186
P19-QUAD01-C03	-77030.640906	17877.693185	1605.161765
P19-QUAD01-C04	-76829.805330	17831.662722	1605.145950
P20-QUAD01-C01	-74052.261008	27148.507577	1605.157107
P20-QUAD01-C02	-74245.696480	27219.401175	1605.176608
P20-QUAD01-C03	-74182.797757	27390.722262	1605.158168
P20-QUAD01-C04	-73989.408551	27319.774593	1605.206608
P21-QUAD01-C01	-70065.272167	36216.897273	1605.049902
P21-QUAD01-C02	-70248.278259	36311.463991	1605.021138
P21-QUAD01-C03	-70164.089572	36473.592429	1605.071043
P21-QUAD01-C04	-69981.201593	36378.781734	1605.040323
P22-QUAD01-C01	-64974.829336	44711.151135	1605.139143
P22-QUAD01-C02	-65144.400739	44828.123624	1605.114543
P22-QUAD01-C03	-65040.867965	44978.208757	1605.162106
P22-QUAD01-C04	-64871.117309	44861.293396	1605.228181
P23-QUAD01-C01	-58858.204096	52502.841384	1604.844923
P23-QUAD01-C02	-59011.521969	52640.392243	1604.883959
P23-QUAD01-C03	-58890.021245	52776.321058	1604.937600
P23-QUAD01-C04	-58736.414236	52639.054543	1604.866945
P24-QUAD01-C01	-51812.901862	59466.667359	1604.790020
P24-QUAD01-C02	-51948.114670	59622.080231	1604.848226
P24-QUAD01-C03	-51810.441722	59741.643305	1604.911817
P24-QUAD01-C04	-51675.211820	59586.232589	1604.818937
P25-QUAD01-C01	-43951.488776	65491.330701	1604.948876
P25-QUAD01-C02	-44066.058415	65662.546276	1604.910328
P25-QUAD01-C03	-43914.438994	65763.928355	1604.952629
P25-QUAD01-C04	-43799.807713	65592.762728	1604.947366
P26-QUAD01-C01	-35397.929280	70483.157094	1604.915020
P26-QUAD01-C02	-35490.362369	70667.283361	1604.941671
P26-QUAD01-C03	-35327.022138	70749.099661	1604.944159
P26-QUAD01-C04	-35234.822571	70564.843280	1604.907992
P27-QUAD01-C01	-26283.576251	74364.422009	1605.125422
P27-QUAD01-C02	-26352.155581	74558.688989	1605.067385
P27-QUAD01-C03	-26179.952313	74619.272837	1605.086772
P27-QUAD01-C04	-26111.409278	74425.114017	1605.143356
P28-QUAD01-C01	-16757.809013	77071.890814	1605.110912
P28-QUAD01-C02	-16801.433343	77273.236470	1605.100284
P28-QUAD01-C03	-16622.784581	77311.712977	1605.138700
P28-QUAD01-C04	-16579.220852	77110.355621	1605.105298
P29-QUAD01-C01	-6964.618446	78564.554397	1605.142393
P29-QUAD01-C02	-6982.767380	78769.778089	1605.081535
P29-QUAD01-C03	-6800.916189	78785.707291	1605.137946
P29-QUAD01-C04	-6783.030638	78580.433509	1605.139717
P30-QUAD01-C01	2936.692057	78817.971892	1605.360429
P30-QUAD01-C02	2944.905003	79023.805693	1605.353941
P30-QUAD01-C03	3126.891456	79016.746941	1605.316500
P30-QUAD01-C04	3119.063376	78810.921933	1605.334896
P31-QUAD01-C01	12792.182586	77828.341782	1605.333324
P31-QUAD01-C02	12825.713915	78031.625761	1605.367936
P31-QUAD01-C03	13005.918431	78001.700620	1605.421158
P31-QUAD01-C04	12972.100653	77798.550070	1605.377871
P32-QUAD01-C01	22445.388425	75611.410345	1605.296781
P32-QUAD01-C02	22504.415007	75808.753057	1605.304895
P32-QUAD01-C03	22679.170711	75756.604495	1605.345549
P32-QUAD01-C04	22620.282588	75559.209019	1605.282505
P33-QUAD01-C01	31745.214776	72201.627921	1605.371971
P33-QUAD01-C02	31828.632658	72389.965619	1605.321533
P33-QUAD01-C03	31995.368655	72316.555343	1605.315311
P33-QUAD01-C04	31912.294320	72128.064323	1605.351972
P34-QUAD01-C01	40544.476484	67653.477385	1605.401844
P34-QUAD01-C02	40650.672847	67830.006062	1605.394942
P34-QUAD01-C03	40806.945793	67736.089768	1605.413090
P34-QUAD01-C04	40700.956394	67559.456408	1605.387192
P35-QUAD01-C01	48703.858793	62038.343296	1605.620381
P35-QUAD01-C02	48831.313470	62200.208816	1605.600756
P35-QUAD01-C03	48974.394436	62087.453448	1605.579337
P35-QUAD01-C04	48847.075959	61925.510800	1605.599802
P36-QUAD01-C01	56094.514545	55445.229323	1605.649239
P36-QUAD01-C02	56241.071250	55590.027903	1605.648350
P36-QUAD01-C03	56369.112538	55460.147964	1605.685823
P36-QUAD01-C04	56222.688780	55315.277466	1605.648608
P37-QUAD01-C01	62602.620495	47975.575121	1605.423508
P37-QUAD01-C02	62766.527333	48100.377018	1605.408459
P37-QUAD01-C03	62877.020183	47955.532694	1605.420692
P37-QUAD01-C04	62713.268995	47830.554070	1605.382195
P38-QUAD01-C01	68121.560488	39752.023813	1605.042379
P38-QUAD01-C02	68299.324477	39856.153346	1605.110258
P38-QUAD01-C03	68390.991443	39698.419416	1605.101951
P38-QUAD01-C04	68213.210612	39594.407894	1605.026330
P39-QUAD01-C01	72566.327326	30900.845902	1605.017761
P39-QUAD01-C02	72755.956500	30981.384508	1604.998045
P39-QUAD01-C03	72827.138799	30813.574064	1605.050145
P39-QUAD01-C04	72637.690862	30732.781244	1604.996806
P40-QUAD01-C01	75867.320739	21561.794042	1604.963182
P40-QUAD01-C02	76065.426652	21618.285875	1604.892447
P40-QUAD01-C03	76115.030171	21442.732116	1604.963262
P40-QUAD01-C04	75916.834700	21386.460164	1604.960170
P41-QUAD01-C01	77971.395422	11883.432965	1604.569222
P41-QUAD01-C02	78175.041398	11914.415432	1604.603693
P41-QUAD01-C03	78202.229659	11733.706242	1604.597097
P41-QUAD01-C04	77998.608853	11702.662491	1604.530532
P42-QUAD01-C01	78846.003495	2019.190456	1604.597915
P42-QUAD01-C02	79051.950958	2023.793431	1604.631771
P42-QUAD01-C03	79056.206153	1841.671589	1604.672470
P42-QUAD01-C04	78850.287420	1836.884580	1604.584931
P43-QUAD01-C01	78477.266792	-7881.273147	1604.531891
P43-QUAD01-C02	78682.283313	-7901.402340	1604.506345
P43-QUAD01-C03	78663.858705	-8083.258591	1604.559706
P43-QUAD01-C04	78458.840250	-8062.872873	1604.553712
P44-QUAD01-C01	76871.262024	-17653.076225	1604.489415
P44-QUAD01-C02	77071.997049	-17699.249919	1604.491947
P44-QUAD01-C03	77031.095442	-17876.813088	1604.560818
P44-QUAD01-C04	76830.378100	-17830.918489	1604.534347
P45-QUAD01-C01	74052.175838	-27149.637555	1604.604612
P45-QUAD01-C02	74245.547657	-27220.650688	1604.627722
P45-QUAD01-C03	74182.557282	-27391.997789	1604.677736
P45-QUAD01-C04	73989.181725	-27321.017667	1604.612672
P46-QUAD01-C01	70066.398079	-36214.814733	1604.286857
P46-QUAD01-C02	70249.202287	-36309.749589	1604.371892
P46-QUAD01-C03	70165.372709	-36471.452105	1604.415882
P46-QUAD01-C04	69982.411413	-36376.849279	1604.324031
P47-QUAD01-C01	64973.984679	-44712.331237	1604.473337
P47-QUAD01-C02	65143.559457	-44829.325504	1604.461114
P47-QUAD01-C03	65040.075580	-44979.386092	1604.494626
P47-QUAD01-C04	64870.474492	-44862.432060	1604.470256
P48-QUAD01-C01	58858.169225	-52503.272972	1604.536033
P48-QUAD01-C02	59011.712334	-52640.617775	1604.595347
P48-QUAD01-C03	58890.234752	-52776.498314	1604.665530
P48-QUAD01-C04	58736.604756	-52639.270453	1604.548597
P49-QUAD01-C01	51814.455060	-59465.735258	1604.384845
P49-QUAD01-C02	51949.752891	-59621.063416	1604.320980
P49-QUAD01-C03	51811.899083	-59740.716487	1604.327226
P49-QUAD01-C04	51676.479320	-59585.477516	1604.336333
P50-QUAD01-C01	43951.543434	-65491.703414	1604.484125
P50-QUAD01-C02	44065.790614	-65663.092673	1604.487577
P50-QUAD01-C03	43914.343313	-65764.438099	1604.517830
P50-QUAD01-C04	43799.760656	-65593.245326	1604.469312
S01-B01-C01	35892.483545	-73962.990585	1627.906251
S01-B01-C02	36011.995756	-74244.690045	1627.859391
S01-B01-C03	35568.116409	-74433.011101	1627.959304
S01-B01-C04	35448.638296	-74151.391838	1627.890601
S01-B02-C01	28715.562595	-77009.722363	1627.763690
S01-B02-C02	28835.083432	-77291.391920	1627.845819
S01-B02-C03	28391.106101	-77479.800393	1627.861714
S01-B02-C04	28271.593401	-77198.135386	1627.837169
S01-B03-C01	28036.387388	-77298.095576	1627.810954
S01-B03-C02	28155.623046	-77579.890391	1627.858317
S01-B03-C03	27767.364498	-77744.617372	1627.815464
S01-B03-C04	27648.019968	-77462.713735	1627.810936
S01-B03-C07-B1	27116.470776	-77922.913064	1627.975737
S01-B03-C08-B1MR	27056.426783	-77946.721261	1627.982515
S01-B03-CENTER	27062.217661	-77877.731320	1627.824000
S01-B04-C01	26046.065057	-78089.301782	1627.834562
S01-B04-C02	26151.863489	-78376.450187	1627.846698
S01-B04-C03	24583.259178	-78954.936219	1627.875667
S01-B04-C04	24477.332418	-78667.876254	1627.886568
S01-B05-C03-B2	23811.577240	-79142.814801	1627.916660
S01-B05-C04-B2MR	23483.008416	-79250.842102	1627.928404
S01-B05-LV01	24050.320702	-79068.625190	1627.866571
S01-B05-LV02	23560.257083	-78912.717306	1627.900339
S01-B05-LV03	23112.345573	-79373.597191	1627.908394
S01-B06-C01	22549.437927	-79297.030385	1627.910456
S01-B06-C02	22634.696440	-79590.953163	1627.888101
S01-B06-C03	21345.016700	-79964.443422	1627.862552
S01-B06-C04	21259.899948	-79670.513047	1627.938163
S01-B07-C01	20375.921071	-79865.133305	1750.847460
S01-B07-C02	20456.637820	-80189.247758	1750.764671
S01-B07-C03	19584.454837	-80406.698693	1750.700645
S01-B07-C04	19503.683825	-80082.577458	1750.821958
S01-B08-C01	18631.753325	-80325.697572	1627.831590
S01-B08-C02	18694.344367	-80625.208716	1627.829091
S01-B08-C03	17380.231055	-80900.983620	1627.746593
S01-B08-C04	17317.384651	-80601.530638	1627.785321
S01-B09-C03-B2	16471.703755	-80998.895593	1627.822741
S01-B09-C04-B2MR	16131.054398	-81057.766769	1627.807208
S01-B09-LV01	16848.118886	-80935.048532	1627.804631
S01-B09-LV02	16254.787537	-80734.874970	1627.737381
S01-B09-LV03	15751.383512	-81124.329659	1627.767987
S01-B10-C01	15320.287074	-80950.967468	1627.748231
S01-B10-C02	15361.422042	-81254.214991	1627.790001
S01-B10-C03	13705.029744	-81479.771986	1627.815942
S01-B10-C04	13663.894266	-81176.579336	1627.831120
S01-B11-C09	11955.076429	-81375.537105	1627.768239
S01-B11-C10	11981.649020	-81680.341229	1627.796751
S01-B11-C11	11561.510250	-81717.119301	1627.801376
S01-B11-C12	11534.798594	-81412.286143	1627.826487
S01-B11-C03-B1	12704.763242	-81525.379359	1627.963280
S01-B11-C04-B1MR	12640.230255	-81532.652089	1627.957706
S01-B11-CENTER	12667.054731	-81466.811685	1627.798000
S02-B01-C01	11281.553702	-81434.483981	1627.897428
S02-B01-C02	11308.439604	-81739.285459	1627.880392
S02-B01-C03	10411.478157	-81817.796050	1627.830079
S02-B01-C04	10384.875517	-81512.977230	1627.874067
S02-B02-C01	3927.670787	-82077.825533	1628.031806
S02-B02-C02	3954.276421	-82382.634487	1627.994573
S02-B02-C03	3058.111651	-82461.117648	1628.051001
S02-B02-C04	3031.045467	-82156.302937	1628.059994
S02-B03-C01	2777.967137	-82178.405560	1628.082910
S02-B03-C02	2804.382723	-82483.269936	1628.080820
S02-B03-C03	2384.388324	-82519.946191	1628.012194
S02-B03-C04	2357.800485	-82215.161169	1628.055765
S02-B03-C07-B1	1710.220907	-82489.062945	1628.062223
