P34-QUAD02,44182.586,65587.128,1400.000,1570.7963,-0.0000,1029.7441
P30-QUAD02,7120.655,78759.562,1400.000,1570.7963,-0.0000,1532.3990
P38-QUAD02,70314.335,36189.315,1400.000,1570.7963,-0.0000,527.0894
P40-QUAD02,77105.198,17565.897,1400.000,1570.7963,-0.0000,275.7624
P36-QUAD02,59105.365,52538.825,1400.000,1570.7963,-0.0000,778.4166
P44-QUAD02,76030.236,-21752.599,1400.000,1570.7963,0.0000,-226.8928
P46-QUAD02,68231.954,-39977.152,1400.000,1570.7963,0.0000,-478.2199
P42-QUAD02,79051.257,-2161.251,1400.000,1570.7963,-0.0000,24.4350
P48-QUAD02,56146.409,-55689.793,1400.000,1570.7963,0.0000,-729.5475
P50-QUAD02,40532.978,-67903.240,1400.000,1570.7963,0.0000,-980.8750
P01-DIP,30907.952,-72814.443,1400.000,1570.7963,0.0000,-1169.1218
P02-DIP,21538.104,-76114.091,1400.000,1570.7963,0.0000,-1295.0344
P03-DIP,11828.707,-78213.339,1400.000,1570.7963,0.0000,-1420.4493
P08-DIP,-36403.078,-70228.631,1400.000,1570.7963,0.0000,-2049.0163
P04-DIP,1932.640,-79079.135,1400.000,1570.7963,0.0000,-1546.3616
P05-DIP,-7993.780,-78697.803,1400.000,1570.7963,0.0000,-1671.7766
P09-DIP,-44917.959,-65112.377,1400.000,1570.7963,0.0000,-2174.4317
P10-DIP,-52724.559,-58969.192,1400.000,1570.7963,0.0000,-2300.3437
P11-DIP,-59699.568,-51896.110,1400.000,1570.7963,0.0000,-2425.7592
P06-DIP,-17794.258,-77075.347,1400.000,1570.7963,0.0000,-1797.6891
P14-DIP,-74611.508,-26274.847,1400.000,1570.7963,0.0000,-2802.9988
P15-DIP,-77316.272,-16716.422,1400.000,1570.7963,0.0000,-2928.4139
P17-DIP,-79044.444,3036.530,1400.000,1570.7963,0.0000,3103.4440
P12-DIP,-65733.162,-44004.501,1400.000,1570.7963,0.0000,-2551.6714
P13-DIP,-70730.034,-35419.020,1400.000,1570.7963,0.0000,-2677.0866
P20-DIP,-72375.819,31921.553,1400.000,1570.7963,0.0000,2726.2042
P23-DIP,-55542.272,56323.181,1400.000,1570.7963,0.0000,2349.4620
P07-DIP,-27313.989,-74237.394,1400.000,1570.7963,0.0000,-1923.1043
